"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000396505009027045,0.305583870661734,0.535,0.32,1,"5","NDUFA1"
0.00043732091779258,0.284874688547995,0.516,0.317,1,"5","TMEM258"
0.000471942919210478,0.415372378467837,0.283,0.158,1,"5","TEX264"
0.000490760726405675,0.344221223890535,0.321,0.178,1,"5","PDCD5"
0.000496442255048873,0.404723493882414,0.321,0.186,1,"5","CYC1"
0.000498442934580621,0.260673110392582,0.396,0.23,1,"5","PDIA6"
0.000508725786385833,0.36451276541025,0.484,0.307,1,"5","PAIP2"
0.000529947118462965,0.279651983749447,0.862,0.689,1,"5","ATP5L"
0.00056528034254914,0.252233614609701,0.308,0.171,1,"5","PPP1R11"
0.000665828017837432,0.610318445885302,0.283,0.156,1,"5","APBB1IP"
0.000672293108558557,0.251496851241957,0.34,0.192,1,"5","SRRM2"
0.000700305976447204,0.262627980255377,0.302,0.171,1,"5","ZMAT2"
0.000724816991451406,0.301309088511338,0.497,0.304,1,"5","PSMB7"
0.000936451398804829,0.536701528158895,0.428,0.251,1,"5","CHMP1B"
0.00110598339615493,0.320033366617113,0.528,0.338,1,"5","NDUFB2"
0.00142072626693053,0.495691979044426,0.39,0.23,1,"5","NCL"
0.00168230760764618,0.429254060877598,0.742,0.496,1,"5","UBXN1"
0.00176662833766135,0.407769649317631,0.654,0.424,1,"5","COPE"
0.00184416983768313,0.763185564157654,0.358,0.214,1,"5","SIVA1"
0.00195456498448663,0.871463094162188,0.302,0.173,1,"5","C1orf63"
0.00197831904607294,0.418995309576748,0.308,0.184,1,"5","EIF1B"
0.00201736115822098,0.27362739377382,0.289,0.169,1,"5","ADRM1"
0.00216909223753051,0.271481500066621,0.277,0.157,1,"5","AKAP13"
0.00219631699467048,0.352751772855847,0.522,0.345,1,"5","DBI"
0.0023943869754819,0.278367157459375,0.629,0.434,1,"5","UBL5"
0.00247302476840337,1.02784975016027,0.27,0.155,1,"5","SMIM7"
0.00255112351122957,0.64182796941727,0.516,0.326,1,"5","YPEL5"
0.00278435002738374,0.415415778154367,0.673,0.502,1,"5","SOD1"
0.00306755225082719,0.648505900392818,0.308,0.188,1,"5","CCT7"
0.0034454054638609,0.363300097920944,0.371,0.225,1,"5","SSB"
0.00368238352385769,0.269696529210068,0.321,0.197,1,"5","ETFB"
0.00373440215992699,0.266226517765851,0.289,0.176,1,"5","RASSF5"
0.00377226046857051,0.386895205518215,0.346,0.21,1,"5","MX1"
0.00400842776808278,0.43864033208081,0.252,0.151,1,"5","PDLIM2"
0.00576602364871832,0.296877105393614,0.478,0.309,1,"5","EIF3I"
0.0099075808063133,0.452748704110914,0.302,0.186,1,"5","COPS6"
3.17252782503517e-267,5.98158912362935,0.961,0.068,4.35080465925324e-263,"6","GZMB"
4.82713520221704e-239,5.41442779936811,0.883,0.062,6.61993321632045e-235,"6","FGFBP2"
9.14691307699701e-221,5.72140093095176,0.734,0.039,1.25440765937937e-216,"6","SPON2"
9.30634030545545e-208,5.16223962232583,0.955,0.107,1.27627150949016e-203,"6","PRF1"
1.04194036462899e-189,5.89999833537854,0.961,0.132,1.4289170160522e-185,"6","GNLY"
8.19138731795182e-175,6.15722836493534,0.468,0.013,1.12336685678391e-170,"6","AKR1C3"
1.70910777940669e-171,5.28794844216044,0.532,0.023,2.34387040867833e-167,"6","XCL2"
2.892569608178e-170,5.28036895876651,0.571,0.029,3.96686996065531e-166,"6","CLIC3"
2.07661107013337e-155,4.82801424486753,0.545,0.03,2.8478644215809e-151,"6","KLRD1"
6.62864148708965e-154,3.8617244622845,0.948,0.15,9.09051893539475e-150,"6","CST7"
1.33624555421744e-147,3.72036122877292,0.929,0.152,1.83252715305379e-143,"6","GZMA"
3.7045954323944e-139,4.22638977219516,1,0.255,5.08048217598567e-135,"6","NKG7"
3.25056368047755e-136,4.78587473440149,0.708,0.077,4.45782303140691e-132,"6","CCL4"
4.63466265087026e-133,5.08307458521306,0.403,0.015,6.35597635940348e-129,"6","PRSS23"
5.26042215366437e-133,5.04316362645319,0.455,0.023,7.21414294153532e-129,"6","TTC38"
8.08462708647897e-124,3.35832539009435,0.987,0.257,1.10872575863973e-119,"6","CTSW"
1.55208313067804e-121,5.16549196248009,0.357,0.012,2.12852680541186e-117,"6","XCL1"
8.5814824969677e-113,6.07539380753084,0.292,0.007,1.17686450963415e-108,"6","SH2D1B"
6.436480921624e-112,2.75414131274949,0.844,0.145,8.82698993591515e-108,"6","FCGR3A"
4.62500659935997e-110,5.19822313381484,0.552,0.058,6.34273405036226e-106,"6","IGFBP7"
3.45518848656007e-109,3.01289408956562,0.623,0.068,4.73844549046848e-105,"6","GZMH"
2.59229793894349e-99,4.08444288400802,0.468,0.041,3.5550773934671e-95,"6","IL2RB"
1.0208124872257e-98,5.43529703292992,0.273,0.008,1.39994224498132e-94,"6","KLRF1"
1.27923236010918e-95,4.2143040559658,0.377,0.024,1.75433925865372e-91,"6","S1PR5"
5.1035757183551e-95,3.31074402764193,0.63,0.091,6.99904374015218e-91,"6","APMAP"
8.2414178213076e-94,3.50665123803689,0.857,0.231,1.13022804001412e-89,"6","CD247"
9.13141335662578e-86,4.4491404011062,0.318,0.018,1.25228202772766e-81,"6","GPR56"
1.36455487224596e-85,3.50214206276084,0.455,0.046,1.87135055179811e-81,"6","MATK"
2.16754782391349e-85,3.43728773840381,0.656,0.117,2.97257508571496e-81,"6","HOPX"
4.00105701078668e-83,2.92695820280305,0.805,0.21,5.48704958459286e-79,"6","GZMM"
1.87187034058892e-81,4.46986904806156,0.299,0.017,2.56708298508364e-77,"6","C1orf21"
1.16118995648156e-76,3.96092820925386,0.351,0.028,1.59245590631881e-72,"6","PLEKHF1"
2.5739168097589e-71,1.24272993092749,1,0.98,3.52986951290336e-67,"6","HLA-C"
3.75841937087652e-69,0.945495383425801,1,1,5.15429632522006e-65,"6","B2M"
8.36619674127087e-63,3.89714394693782,0.312,0.028,1.14734022109789e-58,"6","TBX21"
4.24509521332249e-62,4.38952470851787,0.318,0.03,5.82172357555046e-58,"6","PTGDR"
9.56316058742854e-62,2.66760186575938,0.571,0.117,1.31149184295995e-57,"6","TPST2"
9.80703984443286e-62,4.74637357779298,0.312,0.03,1.34493744426552e-57,"6","HAVCR2"
1.4029190270467e-60,2.27971167432617,0.864,0.337,1.92396315369185e-56,"6","CD7"
5.8143406986294e-56,1.16029759686577,1,0.963,7.97378683410036e-52,"6","HLA-A"
4.9999060464365e-54,2.08941563524447,0.877,0.432,6.85687115208301e-50,"6","PLAC8"
2.27472786110273e-51,3.60623735553696,0.253,0.022,3.11956178871628e-47,"6","FCRL6"
1.15762333318762e-46,0.979184562899979,1,0.945,1.58756463913351e-42,"6","HLA-B"
6.35092550927478e-45,1.96282823948372,0.844,0.448,8.70965924341944e-41,"6","ITGB2"
1.59912391048033e-44,1.96795129779147,0.695,0.242,2.19303853083273e-40,"6","CTSC"
1.0816683841297e-43,2.08222670057132,0.747,0.32,1.48340002199547e-39,"6","CD63"
5.94323227326379e-43,1.81784655745191,0.818,0.361,8.15054873955396e-39,"6","ID2"
8.75360047269172e-43,1.40660305514687,0.955,0.772,1.20046876882494e-38,"6","UBB"
1.00963346947896e-42,2.53420576084371,0.403,0.075,1.38461134004345e-38,"6","NCR3"
5.47350184421958e-41,2.42318756761852,0.481,0.116,7.50636042916273e-37,"6","C12orf75"
2.6214045500897e-40,1.37052471182783,0.922,0.579,3.59499419999301e-36,"6","SRGN"
4.06319846593036e-39,1.94877630232201,0.571,0.164,5.5722703761769e-35,"6","RHOC"
2.91189241419807e-35,2.98730861585773,0.416,0.099,3.99336925683123e-31,"6","SAMD3"
3.54036092687375e-35,1.57586184220805,0.805,0.451,4.85525097511466e-31,"6","RARRES3"
1.38299127139246e-34,1.88023927706939,0.701,0.293,1.89663422958761e-30,"6","CCL5"
1.63574133707612e-34,0.957345277043508,0.994,0.942,2.24325566966619e-30,"6","PFN1"
2.62750965186762e-34,2.61544184397876,0.519,0.165,3.60336673657126e-30,"6","ARPC5L"
6.28600039227854e-33,1.46751311836619,0.818,0.487,8.6206209379708e-29,"6","CD99"
6.5578527937243e-33,2.78478953211221,0.318,0.062,8.99343932131351e-29,"6","CX3CR1"
1.01050120372439e-32,1.92358784086665,0.558,0.196,1.38580135078763e-28,"6","APOBEC3G"
2.66132351718372e-32,2.03382110209854,0.519,0.174,3.64973907146575e-28,"6","EFHD2"
2.66350721712908e-32,2.70527785785257,0.396,0.099,3.65273379757083e-28,"6","CHST12"
3.44606082205754e-32,1.0778433778012,0.838,0.329,4.72592781136971e-28,"6","FCER1G"
5.27507590402996e-32,1.59707065201328,0.708,0.342,7.23423909478668e-28,"6","RAP1B"
9.34828535742e-32,1.10771355623658,0.909,0.625,1.28202385391658e-27,"6","PTPRCAP"
1.91781183219369e-31,0.976366037906918,0.987,0.867,2.63008714667042e-27,"6","MYL12A"
2.15910607752021e-30,1.07797685915551,0.974,0.882,2.96099807471122e-26,"6","HLA-E"
4.03361438850889e-29,2.26749666742021,0.429,0.126,5.53169877240109e-25,"6","ZAP70"
4.79324642078804e-29,2.55962548961223,0.396,0.111,6.57345814146871e-25,"6","CD300A"
1.03984613307051e-28,1.48309779761275,0.812,0.523,1.42604498689289e-24,"6","HCST"
2.67906091023526e-28,2.19213544538035,0.468,0.152,3.67406413229663e-24,"6","PLEK"
5.25142045141789e-27,2.87053170181007,0.266,0.053,7.20179800707449e-23,"6","ASCL2"
1.29407999972938e-26,1.28916477656153,0.896,0.63,1.77470131162887e-22,"6","CLIC1"
4.89635891673896e-26,1.48607280046103,0.773,0.459,6.71486661841581e-22,"6","IFITM1"
7.99626478170104e-26,2.10043055950852,0.532,0.216,1.09660775216248e-21,"6","ALOX5AP"
8.97041874043277e-26,2.76853953595591,0.253,0.05,1.23020322606295e-21,"6","ABHD17A"
1.5899752156151e-25,2.28745909863965,0.377,0.111,2.18049201069455e-21,"6","AOAH"
2.6588433324372e-25,2.17369519421949,0.377,0.109,3.64633774610438e-21,"6","C5orf56"
3.64912601018985e-25,1.56278320583449,0.63,0.32,5.00441141037437e-21,"6","PDIA3"
1.26041660876351e-24,1.00464831057641,0.922,0.696,1.72853533725828e-20,"6","IFITM2"
1.62399265932816e-24,2.37210196326678,0.403,0.124,2.22714353300263e-20,"6","CCL3"
3.4235419990325e-24,1.26202868953348,0.747,0.431,4.69504549747317e-20,"6","BST2"
8.48167557863812e-24,0.741896468814581,0.994,0.911,1.16317698885443e-19,"6","CFL1"
1.77520740003535e-23,1.78643744793514,0.571,0.267,2.43451942840848e-19,"6","PPP1R18"
3.04198542924442e-23,1.99239003313669,0.578,0.268,4.1717788176658e-19,"6","XBP1"
3.22877432730942e-23,1.34624087922369,0.857,0.639,4.42794111247213e-19,"6","RAC2"
6.13526303272764e-23,1.85019567791294,0.442,0.161,8.41389972308269e-19,"6","ABI3"
7.9242152152707e-23,0.427129039498683,0.903,0.366,1.08672687462222e-18,"6","TYROBP"
3.69019634501484e-22,1.84574762980171,0.468,0.182,5.06073526755335e-18,"6","ARL4C"
9.95692188217837e-22,1.54471019262672,0.591,0.295,1.36549226692194e-17,"6","LITAF"
1.09925551773615e-21,1.92335886361175,0.37,0.12,1.50751901702336e-17,"6","UBE2F"
1.46493080440516e-21,1.80344489529882,0.513,0.22,2.00900610516123e-17,"6","MYO1F"
2.089316057924e-21,1.60734857748711,0.584,0.304,2.86528804183698e-17,"6","DHRS7"
2.54615944125775e-21,1.21850663110468,0.818,0.531,3.49180305774088e-17,"6","CD53"
3.28065604891016e-21,1.04660459493581,0.864,0.666,4.4990917054754e-17,"6","CALM1"
1.72429257044605e-19,0.783237851905712,0.922,0.795,2.36469483110972e-15,"6","ARPC2"
2.9376603665131e-19,1.44806369493142,0.513,0.225,4.02870742663606e-15,"6","CTSD"
3.77568309976728e-19,1.60219833065099,0.597,0.323,5.17797180302085e-15,"6","SEPT7"
3.96708849151448e-19,1.4855850511669,0.61,0.34,5.44046515726295e-15,"6","PSMB10"
1.18774296614288e-17,0.876136372563266,0.87,0.752,1.62887070376834e-13,"6","TXNIP"
1.27832259008175e-17,2.04835747747677,0.331,0.114,1.75309160003811e-13,"6","SDF4"
1.08760265571898e-16,1.23296399757606,0.539,0.281,1.49153828205301e-12,"6","ANXA6"
1.1207349553246e-16,1.10250424382743,0.76,0.55,1.53697591773216e-12,"6","UCP2"
1.15356389386477e-16,2.07842554916306,0.273,0.082,1.58199752404615e-12,"6","CMC1"
2.00316975254458e-16,0.680569022934083,0.948,0.851,2.74714699863964e-12,"6","SERF2"
2.36009909286409e-16,1.54205047026014,0.597,0.355,3.23663989595382e-12,"6","BIN2"
4.50083885853749e-16,0.663725534287837,0.961,0.84,6.17245041059832e-12,"6","CYBA"
2.4546040806627e-15,1.45040108883253,0.468,0.228,3.36624403622082e-11,"6","C9orf142"
7.35823181871504e-15,1.5211670539703,0.442,0.211,1.00910791161858e-10,"6","GLIPR2"
7.36862841485571e-15,1.14195244264035,0.604,0.401,1.01053370081331e-10,"6","CCND3"
1.6447538246283e-14,0.601531371953588,1,0.992,2.25561539509525e-10,"6","ACTB"
2.02594917343272e-14,0.987711073207458,0.747,0.542,2.77838669644563e-10,"6","PSME2"
2.52513760880088e-14,1.68480069054687,0.409,0.191,3.46297371670953e-10,"6","LAMP1"
3.39850072389824e-14,1.62174794524269,0.364,0.152,4.66070389275405e-10,"6","BZW1"
6.46763879418214e-14,1.57871955378273,0.558,0.336,8.86971984234139e-10,"6","NDUFB2"
7.04518850649166e-14,0.557186432652673,0.955,0.846,9.66177151780266e-10,"6","MYL6"
7.47047632656156e-14,0.658708099670565,0.857,0.731,1.02450112342465e-09,"6","PSME1"
1.58232865024206e-13,1.40160424901922,0.455,0.237,2.17000551094196e-09,"6","BSG"
2.14249941408791e-13,1.20074683881157,0.643,0.428,2.93822369648016e-09,"6","IL2RG"
4.9110778284041e-13,1.57721953810843,0.416,0.206,6.73505213387338e-09,"6","PRMT2"
5.77435964211221e-13,1.46174344898367,0.481,0.268,7.91895681319268e-09,"6","CALR"
7.41764395817813e-13,1.56184470965687,0.318,0.13,1.01725569242455e-08,"6","ITGB7"
8.83528475930702e-13,0.884754748581925,0.669,0.454,1.21167095189136e-08,"6","DRAP1"
1.27807691661559e-12,1.45930148031675,0.396,0.188,1.75275468344663e-08,"6","HSPA5"
1.7864821882337e-12,1.26475284082339,0.494,0.289,2.4499816729437e-08,"6","SELT"
2.35908994238796e-12,1.31341178680033,0.532,0.333,3.23525594699085e-08,"6","CD164"
2.57112735412977e-12,1.12449728396519,0.662,0.447,3.52604405345356e-08,"6","PSMB8"
3.47722403813643e-12,1.09030656388276,0.552,0.344,4.7686650459003e-08,"6","DBI"
1.42512278994277e-11,1.82800450498199,0.292,0.118,1.95441339412751e-07,"6","CISD3"
1.43849057651344e-11,0.497319209982149,0.955,0.853,1.97274597663052e-07,"6","SH3BGRL3"
1.55428196195788e-11,0.944690934871763,0.675,0.51,2.13154228262903e-07,"6","PPP1CA"
3.25296547214674e-11,0.670701479508971,0.838,0.737,4.46111684850203e-07,"6","PPIA"
3.87937835380026e-11,1.37241932249593,0.377,0.189,5.32017947440168e-07,"6","JAK1"
5.67502829465343e-11,1.20852222864387,0.435,0.24,7.78273380328772e-07,"6","SUN2"
6.55225417945659e-11,0.711461089776545,0.786,0.581,8.98576138170677e-07,"6","ANXA1"
6.86759988916694e-11,1.01664472195663,0.734,0.631,9.41822648800354e-07,"6","HNRNPA2B1"
1.05409658077785e-10,1.84012574606752,0.331,0.153,1.44558805087874e-06,"6","MRPS6"
1.65591520377671e-10,0.937934122747507,0.506,0.3,2.27092211045938e-06,"6","HNRNPA3"
1.67774263084725e-10,1.02459493664156,0.578,0.404,2.30085624394392e-06,"6","CAP1"
1.84170110641026e-10,1.3914919504721,0.364,0.181,2.52570889733103e-06,"6","ARL6IP1"
2.21039776493329e-10,1.95085341248851,0.325,0.154,3.03133949482952e-06,"6","SLC9A3R1"
2.42828663629652e-10,1.81794673576359,0.273,0.116,3.33015229301704e-06,"6","GNG2"
2.43349502890142e-10,1.66944328923722,0.266,0.105,3.33729508263541e-06,"6","KLRG1"
2.83735750325061e-10,0.972173984204875,0.526,0.344,3.89115207995789e-06,"6","PRDX5"
4.77641188052346e-10,1.58497219141739,0.292,0.129,6.55037125294987e-06,"6","PTGER2"
5.29206818875133e-10,1.59107662513065,0.273,0.118,7.25754231405358e-06,"6","PRKCH"
8.13683026158759e-10,1.61996565844502,0.26,0.106,1.11588490207412e-05,"6","FLOT1"
1.25300125623947e-09,1.0517332386826,0.461,0.279,1.71836592280681e-05,"6","YWHAQ"
2.25948878803319e-09,0.307019355086144,1,1,3.09866292390872e-05,"6","MALAT1"
3.31755218085804e-09,1.07279116354879,0.409,0.234,4.54969106082872e-05,"6","POLR2G"
3.90593395078912e-09,1.46690601987478,0.279,0.128,5.3565978201122e-05,"6","FDPS"
4.96467987292884e-09,1.46925932562985,0.286,0.132,6.80856197773461e-05,"6","SKAP1"
6.0656412020332e-09,0.768212940947393,0.929,0.86,8.31842034446833e-05,"6","ACTG1"
6.6236651381918e-09,1.12051536549328,0.416,0.243,9.08369437051624e-05,"6","TMED9"
8.09005010384861e-09,1.99121964089158,0.318,0.159,0.00011094694712418,"6","PSMC4"
8.76431975948405e-09,1.82961015133854,0.344,0.172,0.000120193881181564,"6","LYAR"
1.11143656814102e-08,0.523333926933971,0.922,0.849,0.00015242241095486,"6","UBC"
1.23403840564449e-08,0.76074793009115,0.682,0.571,0.000169236026950085,"6","EIF3G"
2.03670524671549e-08,0.91884385306145,0.37,0.207,0.000279313757534562,"6","BTN3A2"
2.08133709613377e-08,0.75100680880877,0.675,0.482,0.000285434569363785,"6","AES"
2.20385525905931e-08,1.38887589609562,0.312,0.16,0.000302236710227394,"6","SYTL1"
2.39866836976187e-08,0.502776957734715,0.812,0.694,0.000328953380229143,"6","MYL12B"
2.56757641612791e-08,1.36507985630007,0.266,0.124,0.000352117429707782,"6","RCN2"
2.68122759247666e-08,1.41777392067857,0.377,0.206,0.000367703552032249,"6","FGR"
2.73934013448738e-08,1.01504638748939,0.461,0.303,0.000375673106043599,"6","ENSA"
3.68997340378301e-08,1.40769768154567,0.279,0.135,0.000506042952594803,"6","HDDC2"
4.68872794854797e-08,0.74416790987471,0.61,0.468,0.000643012150863868,"6","PPIB"
5.04182761703305e-08,0.997718790206618,0.461,0.308,0.000691436239399913,"6","ARPC4"
5.19414858636914e-08,1.81311423079455,0.429,0.265,0.000712325537134663,"6","SCP2"
5.37551406184623e-08,2.02568557541992,0.292,0.148,0.000737197998441592,"6","DEF6"
7.187587523787e-08,0.734718821583958,0.422,0.257,0.00098570575301215,"6","TMEM50A"
8.01380366833279e-08,1.28737208845291,0.39,0.238,0.00109901303507516,"6","HSP90B1"
8.65898064831022e-08,1.3342351758225,0.299,0.153,0.00118749260610926,"6","RNF126"
1.27352824163016e-07,1.65229854882601,0.26,0.126,0.00174651663057161,"6","FKBP11"
1.39753375790607e-07,1.05112635021095,0.435,0.295,0.00191657779559238,"6","FAM49B"
1.40219827160284e-07,1.15798319853937,0.422,0.276,0.00192297470967614,"6","IRF1"
1.76376012655753e-07,0.715642978687756,0.455,0.298,0.00241882063756099,"6","TBCB"
1.8105861247451e-07,0.71283700661599,0.513,0.356,0.00248303781147543,"6","SERPINB1"
1.87588909222446e-07,1.12373998385253,0.455,0.302,0.00257259430107662,"6","OSTF1"
2.15231033778269e-07,0.575224528008571,0.675,0.532,0.00295167839723518,"6","GIMAP7"
2.30796852402146e-07,1.38908194623307,0.351,0.204,0.00316514803384303,"6","FLNA"
2.51731184624009e-07,0.669270568976233,0.701,0.579,0.00345224146593366,"6","PSMB9"
2.77804066215935e-07,0.676077973200058,0.558,0.406,0.00380980496408533,"6","ACTR3"
3.54927667434307e-07,1.1519616368399,0.331,0.19,0.00486747803119409,"6","DSTN"
3.59933094724183e-07,1.07659022477132,0.305,0.163,0.00493612246104744,"6","CCDC107"
4.90274137021242e-07,0.959738287031547,0.442,0.293,0.00672361951510931,"6","TBC1D10C"
6.86141364506118e-07,1.03125229001362,0.39,0.244,0.00940974267283691,"6","ATP6AP2"
7.36352823222178e-07,0.994079175831432,0.513,0.379,0.010098342617669,"6","LCP1"
7.87726737493214e-07,1.04008567503103,0.351,0.211,0.0108028844779819,"6","CDC42SE1"
8.51686156076928e-07,1.04536319025502,0.364,0.225,0.011680023944439,"6","TAP1"
8.90095254038144e-07,1.27809222590978,0.266,0.136,0.0122067663138791,"6","SDF2L1"
1.08619772779882e-06,0.904761754257588,0.403,0.259,0.0148961156390331,"6","SRI"
1.17438610654791e-06,1.01798000528174,0.286,0.152,0.016105531065198,"6","TBCC"
1.2900348941727e-06,1.02339842169168,0.266,0.136,0.0176915385386844,"6","OPTN"
1.33275467743428e-06,0.681206441595974,0.662,0.525,0.0182773976463337,"6","EVL"
1.618089766301e-06,0.580446127652006,0.838,0.728,0.0221904830550519,"6","EMP3"
1.73991851004099e-06,0.866150660557767,0.435,0.306,0.0238612424467021,"6","RAB7A"
1.77692803073334e-06,0.711825825741209,0.481,0.345,0.024368791013477,"6","RBM39"
1.84179845188406e-06,1.20328076840666,0.292,0.162,0.025258423969138,"6","C19orf66"
1.91960486962677e-06,1.1170878056954,0.273,0.149,0.0263254611820615,"6","GOLGA7"
1.99995974410146e-06,0.829188078228393,0.435,0.292,0.0274274479306075,"6","PSMD8"
2.10465167468306e-06,1.31372591223609,0.455,0.325,0.0288631930666034,"6","HLA-F"
2.11144638742912e-06,1.09695808608576,0.357,0.217,0.0289563757572029,"6","CD97"
2.38344952955959e-06,0.955860442222431,0.377,0.244,0.0326866268483802,"6","MAP1LC3B"
2.4370110860866e-06,0.752836726871425,0.584,0.46,0.0334211700345916,"6","PSMB1"
3.19280370323477e-06,0.843470061514152,0.565,0.443,0.0437861099861616,"6","TRAPPC1"
3.41467517694681e-06,1.27846237518633,0.299,0.176,0.0468288553766485,"6","RASSF5"
3.44653258294743e-06,1.4210014089037,0.279,0.153,0.047265747842541,"6","DENND2D"
3.66530348826924e-06,1.22264419631882,0.299,0.174,0.0502659720381244,"6","MIEN1"
4.61059377866698e-06,1.16104756537888,0.253,0.134,0.0632296830806389,"6","PSENEN"
5.53398314895215e-06,1.46164337490747,0.305,0.182,0.0758930449047297,"6","DDOST"
6.2972656388287e-06,1.12148590788487,0.383,0.255,0.0863607009708968,"6","WDR1"
7.29188599415722e-06,0.49938174318339,0.669,0.553,0.100000924523872,"6","CAPZB"
7.78512440218078e-06,0.49898210446027,0.636,0.521,0.106765196051507,"6","ARPC5"
8.11527956035265e-06,0.930701564651013,0.344,0.215,0.111292943890676,"6","DDIT4"
9.22181653971398e-06,0.718158397159159,0.344,0.22,0.126467992025637,"6","RALY"
9.4220630419967e-06,0.678629878639817,0.487,0.367,0.129214172557943,"6","GHITM"
1.07842231327902e-05,0.740722494252645,0.63,0.531,0.147894836043085,"6","HSP90AA1"
